Group_Name,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,AGC_protein_kinase_PKG_family,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Vasopressin_and_oxytocin_receptor,Motilin_receptor,Motilin_receptor,Serine_protease_S33_family,Serine_protease_S33_family,Serine_protease_S33_family,GABA-B_receptor,GABA-B_receptor,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,STE_protein_kinase_STE11_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,AGC_protein_kinase_AKT_family,Orexin_receptor,Orexin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,Endothelin_receptor,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,CAMK_protein_kinase_DAPK_family,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,RF_amide_receptor,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Tyrosine_protein_kinase_VEGFR_family,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Serine_protease_S8B_subfamily,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Metallo_protease_M2_family,Steroid-like_ligand_receptor,Steroid-like_ligand_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,EDG_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Free_fatty_acid_receptor,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,Other_protein_kinase_PEK_family,MCH_receptor,MCH_receptor,MCH_receptor,MCH_receptor,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Nuclear_hormone_receptor_subfamily_3_group_C_member_2,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Hydroxycarboxylic_acid_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Leukotriene_receptor,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Other_protein_kinase_NAK_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family,Metallo_protease_M13_family
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_760,0.525824624,0.608472124,0.963443826,0.517483677,0.988719011,1.016677028,0.815530294,0.88890656,1.027709091,0.785546164,0.909465859,0.979719245,0.695545283,0.81971618,0.859045143,0.827182473,1.380909044,0.972025241,1.214439225,1.411036868,0.883110042,0.542586523,0.418378919,0.640623483,0.889059417,0.720085538,0.634464728,0.779568369,1.14127193,1.064651398,0.686445247,0.568848137,0.443231366,0.745849534,1.026623725,0.939713303,0.630603571,0.881605158,0.793636188,0.956416891,0.947927845,1.029484909,1.149581053,0.588833385,0.769548177,0.377494495,0.583188625,0.69505639,0.548368261,0.735702371,1.24336788,0.566455258,0.718399922,0.995975567,1.030665866,1.082208503,0.890098086,0.98700058,0.621953691,0.855271005,1.00235276,0.967887751,1.245705188,0.706750139,0.643592765,1.172157682,1.018948673,1.124808044,0.879505284,1.021578839,1.052561993,0.610882442,1.060205932,0.57899813,0.602337453,0.916738967,0.648942072,0.902301798,0.837657254,0.709919648,0.923441507,0.575439649,0.793441373,0.529308086,1.096778027,1.007920934,0.951140647,0.965287347,1.027711358,1.014940934,0.978710687,0.7176206,1.021758271,0.912336176,0.835179528,0.765849631,0.930002263,0.856926103,0.810032523,0.797748375,0.64284131,1.153177395,0.877176202,0.747775141,0.899309094,0.822746733,1.512850145,1.094239756,0.806784037,0.901182517,0.619417455,0.515729954,1.28166047,0.950016297,1.166584864,0.810302098,0.844017738,0.838219882,0.890711003,0.979126706
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_761,0.694092362,0.785783093,0.774270562,0.459482001,0.909143863,0.951693503,0.88323259,0.780357493,0.93530868,0.728943326,0.981483352,0.93587161,0.775360938,0.630237478,0.921759417,0.739705994,1.212072689,1.109957799,1.207157588,1.475163117,0.866150018,0.670510456,0.432471935,0.454587683,0.730480192,0.613547444,0.722683184,0.818469692,1.330694981,1.163872515,0.652982796,0.520982931,0.648924985,0.832576555,1.041615455,0.997165384,0.699240281,0.924712153,0.900578822,0.982491872,0.927497325,1.057758447,1.023680402,0.789724673,0.874447002,0.593672663,0.671806008,0.716679898,0.640853553,0.716955795,1.207636283,0.738447127,0.561435252,1.170949746,0.99497966,0.978961774,0.895681457,0.849502257,0.702209105,0.699546682,0.863433162,0.975253582,1.203261672,0.855094057,0.866962693,1.109901245,1.18525661,1.024626442,0.704347364,1.184770194,0.856668984,0.732436039,0.844043727,0.627706778,0.633871515,0.912961728,0.779300515,0.863990676,0.846640956,0.708615763,1.029344735,0.555562007,0.773005784,0.692748118,1.022387656,0.87788509,0.878725163,0.912175654,1.018933633,0.931016449,1.067528963,0.665421223,0.903880502,0.77305773,0.946446775,0.677178284,0.998272608,1.040175097,0.903834771,0.71549715,0.679094566,0.946837516,0.966170419,0.919101733,0.708884472,0.890964172,1.470683895,0.912803587,0.986722925,0.935253993,0.741758032,0.544942906,1.251860944,0.942815974,1.234483415,1.004022178,0.805696554,0.698902337,1.008239167,0.941411239
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_762,0.547677132,0.719639573,0.862428816,0.443334528,0.83133265,0.964874913,0.818312829,0.900995391,0.991299935,0.706392577,0.880366519,0.897513586,0.640035462,0.653512741,0.868317419,0.833255274,1.33892616,1.014426492,1.271364726,1.346409949,0.843030614,0.673686668,0.415161049,0.50375953,0.877109444,0.760998081,0.799045286,0.808936133,1.31363447,0.950065333,0.659594433,0.496388991,0.660202741,0.747757065,1.105432293,1.028190701,0.829267113,1.045566355,0.784522322,0.982686917,1.034923471,1.020131199,1.076654152,0.624828694,0.797808704,0.418165577,0.664192848,0.713833523,0.619914714,0.502627222,1.408933337,0.745803261,0.686510133,1.034609392,1.062601599,0.917438606,0.805873328,0.789930678,0.699245552,0.644681452,0.89332099,1.120210315,1.261513987,0.732650789,0.720959686,1.243231576,0.971856508,1.096738232,0.801296144,1.090269822,0.874376492,0.549320202,1.011211883,0.739069061,0.626048752,0.775200441,0.655511655,0.98727295,0.831951229,0.690453962,0.865391548,0.644350263,0.713491501,0.616212521,1.10780627,0.829187361,0.859732677,0.772167255,0.965949792,0.863153067,0.935318293,0.667127914,0.988205285,0.895945114,0.962564948,0.67802176,1.111710648,1.036903323,0.739122098,0.856462968,0.597517801,1.037157725,0.82070845,0.88873332,0.920207691,0.926078086,1.643873659,0.937585756,0.883204711,0.809829151,0.806543012,0.450933937,1.197808523,0.963038871,1.237035957,0.783677224,0.80780464,0.691164625,1.091393071,1.063631975
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_763,0.478712629,0.707480299,0.838528809,0.448478917,0.851094778,0.948077307,0.737061143,0.862955469,1.046551085,0.796086448,0.938850963,0.961599251,0.611921937,0.628327933,0.952309789,0.738823797,1.431050878,1.171777521,1.263579044,1.246833765,0.871330448,0.671473776,0.409016028,0.53095425,0.712933803,0.764565962,0.761567826,0.845308243,1.189841227,1.07604237,0.862957994,0.581601178,0.507506499,0.772399673,1.057639374,0.932025516,0.607215626,0.9185652,0.877437526,0.984875308,0.97461815,1.030011671,1.190874471,0.776596204,0.863797026,0.538368431,0.594885913,0.780707609,0.437710569,0.721661431,1.255743951,0.686349392,0.686176127,1.160407208,1.084254681,1.040989949,0.77686517,0.852762171,0.61194385,0.671398944,1.0318952,0.920602796,1.299247188,0.753221699,0.773092763,1.314551828,1.052693471,0.993807626,0.690020182,1.222581244,0.873770485,0.544802371,0.950999047,0.591585565,0.768356014,0.918123729,0.847096402,0.835131133,0.792102451,0.716973797,0.93241875,0.552724018,0.722704059,0.662324935,1.100437458,1.066679063,1.024020836,1.003665353,1.002486369,0.892245016,1.066298147,0.870201184,0.783529104,0.936338982,0.857863511,0.748436324,0.958448154,1.035384418,0.770274143,0.735792387,0.734344819,1.161637873,0.924574779,0.887879393,0.845792033,0.834668616,1.620281274,0.994745199,0.852005678,0.783702198,0.687837879,0.50125772,1.13359632,1.108644873,1.151083826,0.858487122,0.905678327,0.75510202,1.039633343,1.149221933
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_764,0.455870555,0.693400599,0.913744487,0.520697769,1.028191392,0.927868007,0.868966469,0.943538569,0.884514779,0.701916036,0.93952417,0.869074696,0.584508291,0.620372175,1.034592739,0.872256936,1.244525231,1.085420822,1.341361503,1.256277668,0.819839379,0.604522478,0.507519993,0.598029179,0.794083823,0.684007903,0.771684225,0.77075634,1.209221996,1.12382406,0.816540677,0.51684767,0.507694402,0.704590554,1.081901455,0.862729151,0.63132274,0.969319376,0.828082284,1.007786954,0.895280224,1.095797692,1.128023086,0.604593513,0.954830168,0.471771352,0.703160268,0.649264363,0.496108423,0.54662375,1.274013562,0.660704071,0.563783028,0.964185561,1.061242947,1.001726454,0.708564364,0.890372752,0.647474624,0.643791076,1.015322435,0.917968501,1.21852378,0.84467822,0.845561404,1.237494947,1.1306752,1.028188876,0.739913727,1.027053821,0.909264418,0.513727778,0.835509456,0.673228543,0.591623298,0.757660366,0.7634448,0.901957937,0.855647918,0.62308593,0.995355872,0.556929821,0.758049655,0.506070444,1.165942234,1.063877774,1.021285903,0.876134263,0.910113038,0.924282012,0.896075881,0.907968743,0.923009862,0.734350805,0.786090991,0.683609999,1.043433755,0.849442661,0.868333036,0.732827365,0.635542139,1.077686071,0.852408762,0.774552799,0.888388926,0.966200402,1.6519017,1.117971477,0.87551321,0.908486669,0.678701757,0.457802555,1.15653067,1.084462255,1.150221096,0.855530955,0.732098686,0.778320861,1.072650187,1.178774595
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_765,0.701288987,0.831768439,0.869961952,0.609494529,0.893837727,1.005986955,0.866317503,0.902950736,0.820960037,0.747506338,1.085279061,0.765534124,0.784323996,0.661083922,0.865299967,0.870643576,1.299367314,1.047298721,1.324827953,1.394968582,0.755880362,0.621671711,0.639347819,0.670942266,0.656162267,0.653693341,0.638320092,0.839702285,1.241616833,1.141621226,0.732960856,0.47855322,0.492706007,0.719213361,0.94302087,0.889120874,0.778984149,0.872355044,0.801999317,0.945891201,1.029331424,0.887365737,1.204296892,0.697027818,0.740558428,0.385481567,0.666191912,0.800374817,0.520447968,0.647993166,1.381720464,0.712385668,0.717940206,1.148226605,1.004731243,0.978117354,0.811683064,0.806221088,0.802609006,0.620595571,0.869128083,0.960230885,1.243816479,0.80920608,0.678479065,1.179571179,1.143218538,0.962572505,0.883916864,1.017627337,0.975077796,0.637387155,0.905905438,0.668868078,0.554303519,0.958147124,0.783788588,0.927207073,0.913207465,0.675583389,0.816355607,0.580833797,0.783679299,0.512276514,1.114337025,0.955572236,0.948770599,0.82427676,0.976155003,0.80924144,1.081374398,0.749846886,0.961116362,0.820960187,0.992961553,0.656717629,0.959175469,1.007383341,0.858311825,0.786391546,0.590405874,1.054735977,1.04191142,0.832449816,0.749585519,0.820644396,1.631881491,1.127710402,0.912269468,0.815959051,0.80750242,0.602640139,1.159517734,0.988279346,1.257020218,0.898513619,0.875672185,0.744278504,0.976299927,1.144945418
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_766,0.594957358,0.814976549,0.899750612,0.402185918,0.96708699,0.972131842,0.831429068,0.765506381,1.032623673,0.690719263,0.887653766,0.926662233,0.649637395,0.828399902,1.030438597,0.829175432,1.431417837,1.119695331,1.285300274,1.455074021,0.831200724,0.70951623,0.530631078,0.455378841,0.676046176,0.638625479,0.595188475,0.756119143,1.303496218,1.189126721,0.825092143,0.628719625,0.478180314,0.753273407,1.022087172,0.928761539,0.71763145,0.897559574,0.877243174,1.008402,1.094793976,0.89065131,1.023826812,0.776023785,0.926689906,0.384255537,0.699397879,0.777112198,0.640652731,0.607760065,1.323306906,0.777316398,0.557815065,0.946223581,0.965930649,0.90496531,0.840835528,0.851515273,0.722925645,0.641801116,0.946261268,0.965680722,1.138277428,0.846876299,0.77403745,1.341786269,1.106528212,1.031258601,0.696408158,1.250515975,0.958567743,0.605192749,0.909154586,0.655990532,0.699751899,0.826600408,0.680141871,0.918123336,0.86015442,0.708416657,1.03317009,0.497129412,0.690561741,0.530599455,1.091647656,0.82670666,0.830007622,0.940849749,0.899431449,0.999959701,1.001462902,0.766569383,0.877676675,0.947874002,0.813611892,0.71426474,0.926819482,0.940354342,0.867801789,0.875775443,0.639464067,1.160357277,0.950179634,0.846420831,0.748326292,0.922791421,1.619249343,1.064720795,0.962787534,0.771293473,0.601139713,0.540409892,1.167694725,0.933961279,1.197578807,0.78544445,0.720171904,0.753442976,0.909232463,1.062867482
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_767,0.52393984,0.683129192,0.795009004,0.554963535,0.989102658,0.969100173,0.798801343,0.960117804,0.831991866,0.748045564,0.932049592,0.787254296,0.721525978,0.72779546,1.043360154,0.796581385,1.338873736,1.144673816,1.347901964,1.393642798,0.842474563,0.677442145,0.453951529,0.52154323,0.902380682,0.670639388,0.665165899,0.739104508,1.363379007,1.106720929,0.680549505,0.631132297,0.480002464,0.858837647,1.098826244,0.962299909,0.614643684,0.901791082,0.701201417,0.903985189,0.997262177,0.928371699,1.14702007,0.668503877,0.8298014,0.494810549,0.670288073,0.60345816,0.521882304,0.520719752,1.315170465,0.619119338,0.496567784,0.994189464,1.068511856,0.94657155,0.713529258,0.825038454,0.714393678,0.728046315,1.059129533,1.017165166,1.28686259,0.689096614,0.651216815,1.323539738,1.156101487,1.077655875,0.905994587,1.032294584,0.860313597,0.56604914,1.061987525,0.671436516,0.582431253,0.987790861,0.704893254,0.928144766,0.876765917,0.762215168,0.847930518,0.568901018,0.654977771,0.577456537,1.071089361,1.009297126,1.057140914,0.968349483,0.984178726,1.017117372,0.87738944,0.866999998,0.836338729,0.759949714,0.848856419,0.69835203,1.031766206,0.994566368,0.917719054,0.711199484,0.579310633,1.156674056,0.865540433,0.825262878,0.704226995,0.929872433,1.663876775,1.098368864,1.019887054,0.797295685,0.724124352,0.634870006,1.32961507,0.920807474,1.085005854,0.771343971,0.890604478,0.674132657,1.004068045,1.015266144
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_768,0.531971737,0.625250932,0.809244026,0.455196786,0.961506956,1.009918592,0.775126744,0.885968636,0.930528218,0.68126647,1.004295423,0.958271687,0.659951491,0.843583497,0.902043372,0.767198845,1.324172299,1.042912551,1.227724432,1.370254096,0.811438811,0.676779407,0.50692557,0.483197058,0.792222092,0.564757456,0.573615062,0.788583848,1.304799211,1.127127815,0.624373458,0.482327503,0.648598186,0.706973397,1.076540619,1.026862426,0.619940426,0.86911029,0.815691347,0.954796082,1.109357058,0.987626949,1.167144761,0.724026361,0.887992614,0.58587167,0.628956647,0.718853294,0.614036049,0.556534377,1.3874064,0.680363817,0.550650535,0.979770461,0.969792409,1.002707791,0.836401183,0.90566902,0.798508251,0.629463543,0.841755629,0.923780321,1.292062183,0.669682294,0.849153264,1.304802465,1.185056283,1.117628379,0.721342355,1.116733217,0.967323244,0.601986397,0.885857169,0.739148137,0.76397564,0.860371152,0.729782183,0.943521562,0.975796798,0.676291206,0.906381441,0.595072952,0.678710222,0.582262809,1.120834063,0.927883897,0.895613923,0.907499517,0.882286234,0.953259024,1.012161629,0.818997233,0.900540944,0.929531354,0.898250411,0.824035534,1.039811855,1.006721588,0.906046097,0.764833363,0.517749221,1.028091421,0.815877762,0.810373216,0.840280898,0.927212846,1.442475283,0.971773211,0.889450082,0.855271787,0.591053225,0.570519165,1.113479618,0.996906624,1.102624977,0.858663963,0.734423045,0.713357654,1.007584596,1.078360992
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_769,0.676338129,0.597585648,0.803661573,0.60643195,0.964703098,1.082444175,0.961860851,0.928823959,1.015059947,0.687770727,1.015363041,0.904219333,0.67001393,0.678193492,0.885851858,0.794992358,1.294035293,1.020486693,1.273883907,1.383890823,0.731234452,0.499346456,0.463628035,0.543549801,0.871715562,0.691760948,0.72185986,0.631821087,1.270102039,1.098797953,0.780788272,0.584985398,0.558486575,0.691545127,0.953381514,1.050926239,0.684399092,0.849710224,0.814828532,0.888165405,0.931600131,0.871014201,1.06836952,0.794733274,0.947499056,0.549669108,0.602694308,0.796329094,0.60215967,0.740708431,1.333473183,0.731232505,0.63404966,1.073329534,0.861941564,0.925259669,0.680372855,0.773091832,0.701485253,0.629307346,0.938887848,1.149221038,1.322902825,0.867242796,0.752820482,1.17482326,1.082934235,1.01955346,0.819187179,1.243051628,0.940415818,0.6115883,1.050453772,0.728935563,0.786172484,0.936693203,0.785425755,0.974546211,0.943699397,0.688314128,0.954948441,0.517852054,0.858552508,0.608845113,0.985903232,0.971153259,1.023560725,0.843152955,0.839211738,1.009003753,0.85126495,0.788146579,0.90706733,0.951907019,0.976003634,0.659351776,1.126389815,0.897150156,0.688698835,0.851575939,0.618568406,1.177790094,1.030759887,0.993265074,0.758911153,0.785050706,1.448233864,0.908763798,0.942101288,1.002118686,0.776068446,0.557579454,1.318655397,1.020262403,1.164715558,0.763231724,0.932679381,0.758468568,0.952886506,1.122008977
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_770,0.640361192,0.755725704,0.944746326,0.593994099,0.79544315,0.856565681,0.905259079,0.916489593,0.890097351,0.701906924,0.920733195,0.864823771,0.597883091,0.655340606,1.015546377,0.781119571,1.266684781,1.206110549,1.195212231,1.40557561,0.775503725,0.709313079,0.42785317,0.50859772,0.662828643,0.646286995,0.685128639,0.838086683,1.32644108,1.159391841,0.806899921,0.675070928,0.562331833,0.906085822,0.949267868,0.890500043,0.779546837,1.003766175,0.940526136,0.959955782,1.059205177,0.950499338,1.209879212,0.590484667,0.85031595,0.405100657,0.782320263,0.81818609,0.419114509,0.502245759,1.404227991,0.62484741,0.69654944,1.164842776,0.974292075,0.931507796,0.728160924,0.983312217,0.794508518,0.662833365,0.921495182,0.996249666,1.251913955,0.727439102,0.81653587,1.354745735,1.16628313,0.967640173,0.679090581,1.072906692,0.941269957,0.698424347,0.976392602,0.730622069,0.719655773,0.861344778,0.762802281,0.953530085,0.934228465,0.662299853,0.881459435,0.550206229,0.724969745,0.539331642,1.043568507,1.032742994,0.976209827,0.81005275,0.892852342,0.960313939,1.015645319,0.74020695,0.992802196,0.907125075,0.819768312,0.849674361,0.932483277,0.895025544,0.898180613,0.698507876,0.723305134,1.066395958,1.043283579,0.832846791,0.814079526,0.792771876,1.612339731,0.898598737,0.942855338,0.773882315,0.804233862,0.494441677,1.184371043,0.91525525,1.069017063,0.880584021,0.816895811,0.826560099,0.983802754,1.060145844
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_771,0.611019554,0.60867732,0.771381229,0.52126467,0.830561293,0.882043079,0.965668115,0.791736457,0.841387568,0.850276629,1.066490869,0.978705726,0.660657358,0.800484906,0.873776547,0.88427409,1.419958225,1.014479454,1.341409662,1.458677906,0.849084957,0.688430956,0.570738814,0.657161737,0.686323798,0.66569035,0.809329703,0.732239927,1.279520567,1.06276856,0.792594118,0.476081816,0.598873694,0.699774768,0.965952918,1.000830825,0.640114,1.005723815,0.932005964,0.871077945,1.10138021,0.913602215,1.169796724,0.771270128,0.908419648,0.496377311,0.803238025,0.757507364,0.573608879,0.631247307,1.202981959,0.695420092,0.687863867,1.123404656,1.011317387,1.027492038,0.835699463,0.835835035,0.759107343,0.827332301,0.950313188,0.922604886,1.089892027,0.82603265,0.71757394,1.114120361,1.057893651,1.089698687,0.741532403,1.086438498,0.998078805,0.643953904,1.019985893,0.681558974,0.708191885,0.854215316,0.816998766,1.054408121,0.963435098,0.635574295,0.852719498,0.533732368,0.75057008,0.604485615,0.975177472,0.986591716,0.950875919,0.852694668,0.884420274,0.800239598,0.936422135,0.876212323,1.020381004,0.940455275,0.897991477,0.890858292,1.135603087,1.041078837,0.906434762,0.823452227,0.666106467,1.148244337,0.887854152,0.869269747,0.872695218,0.808776632,1.667551433,0.930866296,0.802249114,0.985568236,0.68304422,0.47088239,1.098749413,1.119984007,1.194747217,0.769339959,0.84876828,0.711784184,0.84209083,1.109789177
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_772,0.694917111,0.629411144,0.953523147,0.377763775,0.967156214,1.004549987,0.783463015,0.917505611,0.941823683,0.609389959,0.910866749,0.786655495,0.661776899,0.85017409,1.072819781,0.975626218,1.281880891,1.037060152,1.348568989,1.405770225,0.797363574,0.547092892,0.424161637,0.556237462,0.80911991,0.68221585,0.798745477,0.62164105,1.280440291,1.167251197,0.859920148,0.677118566,0.649485135,0.705854129,0.898680699,0.910659687,0.717170502,0.998421515,0.799784621,0.932641967,1.128666291,1.063636378,1.134779101,0.57933084,0.830183719,0.381202954,0.675828829,0.760818776,0.428398515,0.72124593,1.35692325,0.6659286,0.681085124,1.061185058,1.012689307,1.001829555,0.716734314,0.931517749,0.686096946,0.814850064,0.971361362,1.049391537,1.161997554,0.910477773,0.761740032,1.340159408,1.171457218,1.098898522,0.845353823,1.090847292,0.981800307,0.516343774,0.898634833,0.756045595,0.665052773,0.760359062,0.858544512,0.825334182,0.836940004,0.801584067,1.023658534,0.708885841,0.89077833,0.611450735,0.934563063,0.989899926,0.990776822,0.851624375,0.864235262,1.003341547,0.943610111,0.902725584,0.987971081,0.755400835,0.836391093,0.845365718,1.079451671,0.982933563,0.749813852,0.77074867,0.634026593,1.112764564,0.84237972,0.850487011,0.909198109,0.871348382,1.626244001,1.101345532,0.880571542,0.881438261,0.695907165,0.431166728,1.25471614,1.031412636,1.160084255,0.864934145,0.750208301,0.857301832,1.089582143,1.028825172
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_773,0.566882686,0.715240937,0.959331059,0.550704235,0.99327055,1.040330978,0.858978152,0.723754825,0.831915743,0.613101972,1.050658451,0.988063008,0.786667556,0.778300619,0.879736455,0.933859162,1.259172116,1.218440313,1.235615568,1.458657037,0.863127281,0.532966283,0.47450962,0.680691422,0.830589374,0.747368466,0.712961865,0.71229413,1.283395191,1.076911052,0.798281896,0.483286466,0.510215383,0.878077609,1.112373595,0.949121268,0.694206313,0.856745569,0.69560112,0.812418756,0.931441521,0.92232194,1.182183609,0.731519622,0.920873593,0.457999802,0.645021361,0.745006852,0.548364018,0.533332116,1.322167928,0.639063194,0.608948261,1.187519688,1.02790138,0.959744922,0.831524705,0.834920933,0.845099139,0.68772467,0.962251334,1.147709561,1.216503687,0.698443407,0.850267916,1.171097321,1.181157739,1.132945762,0.717871434,1.005173481,0.847788919,0.525529966,1.060272763,0.621902301,0.706215679,0.826167803,0.74232538,0.863929355,0.981378404,0.708807066,0.826314209,0.483710987,0.78505672,0.698313913,1.08608045,0.924245178,0.831815196,0.987418903,0.783799521,1.024849039,0.970788199,0.873554025,0.852086517,0.830374501,0.810426728,0.792090293,1.099495205,0.99053916,0.889088187,0.882831378,0.577534782,1.09158432,1.033766,0.897086911,0.884622466,0.803871006,1.687300847,1.117156083,0.783372944,0.845091093,0.771626904,0.662282794,1.268316957,0.90812555,1.070792571,0.78645635,0.920643742,0.791704135,0.903081379,0.94416986
RMSE_SimMTL_(Randomised_Similarity_Values)_Iter_774,0.590815809,0.80819612,0.839953805,0.497442618,0.822446053,0.954525937,0.91778629,0.779433208,0.921465444,0.837581254,0.933067661,0.94798444,0.749488072,0.776419087,1.0939946,0.796334937,1.401912297,1.016347706,1.358596007,1.240114685,0.805336766,0.687331187,0.452962389,0.556926785,0.72958167,0.770886149,0.660555922,0.822261436,1.189990191,1.045912165,0.731506427,0.476572386,0.587425817,0.752806279,1.033323525,0.974836906,0.833546468,1.03077625,0.877060703,0.870421034,1.123366369,0.989708599,1.107007505,0.693845735,0.787981629,0.463207244,0.674782486,0.68258495,0.552986707,0.726858074,1.441678826,0.756796957,0.575242137,1.080171512,0.949046715,0.950673106,0.739697384,0.876533217,0.820320278,0.744756542,0.822850739,0.985619774,1.31296706,0.812936372,0.666321402,1.223123566,1.079065193,1.073153561,0.826250622,1.17767244,1.000963526,0.524240302,1.044030222,0.729003447,0.677926166,0.966082162,0.711145792,0.90911171,0.885715228,0.592207135,0.970986586,0.680033625,0.784617171,0.566171029,1.075940157,0.939176466,1.022122507,0.789423621,0.888952057,0.892591882,1.063845473,0.725191777,0.778436394,0.903699788,0.946079079,0.666291464,1.121908034,0.867150172,0.784856688,0.849254348,0.619351158,1.083355517,0.821245919,0.811358929,0.889209966,0.85294843,1.646379862,1.057645787,1.014112712,0.961111409,0.705770754,0.486289975,1.235884379,0.889614856,1.169862523,0.970690758,0.949057421,0.873205594,0.842702547,1.099061355
